timestamp_ns,event_index,side,price,quantity,level
36515213012088,51600,BID,5852600,300,1
36515213012088,51600,ASK,5854900,62,2
36515213012088,51600,BID,5852300,3,2
36515213012088,51600,ASK,5855200,100,3
36515213012088,51600,BID,5851400,300,3
36515213012088,51600,ASK,5855300,100,4
36515213012088,51600,BID,5851300,18,4
36515213012088,51600,ASK,5855500,621,5
36515213012088,51600,BID,5850900,18,5
36515213012088,51600,ASK,5855600,21,6
36515213012088,51600,BID,5850800,23,6
36515213012088,51600,ASK,5855900,100,7
36515213012088,51600,BID,5850700,23,7
36515213012088,51600,ASK,5856200,100,8
36515213012088,51600,BID,5850100,100,8
36515213012088,51600,ASK,5856300,40,9
36515213012088,51600,BID,5849400,15,9
36515213012088,51600,ASK,5856400,18,10
36515213012088,51600,BID,5849300,100,10
36516110856692,51700,ASK,5855000,100,1
36516110856692,51700,BID,5852400,18,1
36516110856692,51700,ASK,5855100,100,2
36516110856692,51700,BID,5852300,3,2
36516110856692,51700,ASK,5855200,100,3
36516110856692,51700,BID,5852200,8,3
36516110856692,51700,ASK,5855500,621,4
36516110856692,51700,BID,5851500,123,4
36516110856692,51700,ASK,5855700,200,5
36516110856692,51700,BID,5851400,100,5
36516110856692,51700,ASK,5856100,100,6
36516110856692,51700,BID,5850900,18,6
36516110856692,51700,ASK,5856200,100,7
36516110856692,51700,BID,5850800,23,7
36516110856692,51700,ASK,5856300,40,8
36516110856692,51700,BID,5850700,23,8
36516110856692,51700,ASK,5856400,18,9
36516110856692,51700,BID,5850400,100,9
36516110856692,51700,ASK,5856800,100,10
36516110856692,51700,BID,5849400,15,10
36520046538999,51800,ASK,5854900,100,1
36520046538999,51800,BID,5852700,18,1
36520046538999,51800,ASK,5855100,21,2
36520046538999,51800,BID,5852600,18,2
36520046538999,51800,ASK,5855200,221,3
36520046538999,51800,BID,5852500,18,3
36520046538999,51800,ASK,5855300,200,4
36520046538999,51800,BID,5852400,19,4
36520046538999,51800,ASK,5855500,518,5
36520046538999,51800,BID,5852300,11,5
36520046538999,51800,ASK,5855900,18,6
36520046538999,51800,BID,5852200,8,6
36520046538999,51800,ASK,5856100,100,7
36520046538999,51800,BID,5850800,23,7
36520046538999,51800,ASK,5856200,100,8
36520046538999,51800,BID,5850400,18,8
36520046538999,51800,ASK,5856300,40,9
36520046538999,51800,BID,5850100,100,9
36520046538999,51800,ASK,5856800,100,10
36520046538999,51800,BID,5850000,18,10
36522697243247,51900,ASK,5853200,295,1
36522697243247,51900,BID,5850200,108,1
36522697243247,51900,ASK,5853300,100,2
36522697243247,51900,BID,5849600,23,2
36522697243247,51900,ASK,5854100,221,3
36522697243247,51900,BID,5849500,23,3
36522697243247,51900,ASK,5854200,18,4
36522697243247,51900,BID,5849400,15,4
36522697243247,51900,ASK,5854500,121,5
36522697243247,51900,BID,5849300,100,5
36522697243247,51900,ASK,5854800,18,6
36522697243247,51900,BID,5849200,118,6
36522697243247,51900,ASK,5855200,200,7
36522697243247,51900,BID,5848300,100,7
36522697243247,51900,ASK,5855300,100,8
36522697243247,51900,BID,5847900,100,8
36522697243247,51900,ASK,5855500,500,9
36522697243247,51900,BID,5847400,100,9
36522697243247,51900,ASK,5856100,200,10
36522697243247,51900,BID,5847300,100,10
36527652740592,52000,ASK,5853800,100,1
36527652740592,52000,BID,5851300,18,1
36527652740592,52000,ASK,5853900,21,2
36527652740592,52000,BID,5851000,26,2
36527652740592,52000,ASK,5854000,21,3
36527652740592,52000,BID,5850900,18,3
36527652740592,52000,ASK,5854100,200,4
36527652740592,52000,BID,5850700,8,4
36527652740592,52000,ASK,5854200,18,5
36527652740592,52000,BID,5850600,18,5
36527652740592,52000,ASK,5854500,100,6
36527652740592,52000,BID,5850400,8,6
36527652740592,52000,ASK,5854800,18,7
36527652740592,52000,BID,5850200,100,7
36527652740592,52000,ASK,5855200,200,8
36527652740592,52000,BID,5850000,100,8
36527652740592,52000,ASK,5855300,100,9
36527652740592,52000,BID,5849600,41,9
36527652740592,52000,ASK,5855500,500,10
36527652740592,52000,BID,5849500,23,10
36530970372803,52100,ASK,5852000,100,1
36530970372803,52100,BID,5851100,1,1
36530970372803,52100,ASK,5852500,100,2
36530970372803,52100,BID,5850200,100,2
36530970372803,52100,ASK,5852900,200,3
36530970372803,52100,BID,5850000,100,3
36530970372803,52100,ASK,5853000,21,4
36530970372803,52100,BID,5848300,23,4
36530970372803,52100,ASK,5853600,21,5
36530970372803,52100,BID,5848200,23,5
36530970372803,52100,ASK,5853700,100,6
36530970372803,52100,BID,5848000,18,6
36530970372803,52100,ASK,5853800,18,7
36530970372803,52100,BID,5847400,100,7
36530970372803,52100,ASK,5854100,200,8
36530970372803,52100,BID,5847300,100,8
36530970372803,52100,ASK,5854200,18,9
36530970372803,52100,BID,5847100,100,9
36530970372803,52100,ASK,5854500,100,10
36530970372803,52100,BID,5846400,100,10
36533776730027,52200,ASK,5852800,100,1
36533776730027,52200,BID,5851500,18,1
36533776730027,52200,ASK,5853700,100,2
36533776730027,52200,BID,5851400,18,2
36533776730027,52200,ASK,5853800,18,3
36533776730027,52200,BID,5851300,25,3
36533776730027,52200,ASK,5854100,200,4
36533776730027,52200,BID,5851200,24,4
36533776730027,52200,ASK,5854200,18,5
36533776730027,52200,BID,5850900,18,5
36533776730027,52200,ASK,5854300,100,6
36533776730027,52200,BID,5850200,100,6
36533776730027,52200,ASK,5854500,100,7
36533776730027,52200,BID,5850000,100,7
36533776730027,52200,ASK,5854800,100,8
36533776730027,52200,BID,5849800,23,8
36533776730027,52200,ASK,5855200,200,9
36533776730027,52200,BID,5848800,18,9
36533776730027,52200,ASK,5855300,121,10
36533776730027,52200,BID,5848400,41,10
36536749264193,52300,ASK,5852800,100,1
36536749264193,52300,BID,5851700,18,1
36536749264193,52300,ASK,5852900,200,2
36536749264193,52300,BID,5851600,11,2
36536749264193,52300,ASK,5853100,21,3
36536749264193,52300,BID,5851400,18,3
36536749264193,52300,ASK,5853700,100,4
36536749264193,52300,BID,5851300,18,4
36536749264193,52300,ASK,5853800,18,5
36536749264193,52300,BID,5851200,18,5
36536749264193,52300,ASK,5854100,200,6
36536749264193,52300,BID,5851100,12,6
36536749264193,52300,ASK,5854200,18,7
36536749264193,52300,BID,5850200,100,7
36536749264193,52300,ASK,5854300,100,8
36536749264193,52300,BID,5850000,100,8
36536749264193,52300,ASK,5854500,100,9
36536749264193,52300,BID,5849000,23,9
36536749264193,52300,ASK,5854800,100,10
36536749264193,52300,BID,5848900,100,10
36538600611252,52400,ASK,5852800,100,1
36538600611252,52400,BID,5850300,100,1
36538600611252,52400,ASK,5852900,200,2
36538600611252,52400,BID,5850200,100,2
36538600611252,52400,ASK,5853400,21,3
36538600611252,52400,BID,5850000,111,3
36538600611252,52400,ASK,5853700,121,4
36538600611252,52400,BID,5849400,200,4
36538600611252,52400,ASK,5854100,200,5
36538600611252,52400,BID,5849000,23,5
36538600611252,52400,ASK,5854200,18,6
36538600611252,52400,BID,5848800,118,6
36538600611252,52400,ASK,5854300,100,7
36538600611252,52400,BID,5848400,18,7
36538600611252,52400,ASK,5854500,100,8
36538600611252,52400,BID,5847800,100,8
36538600611252,52400,ASK,5854800,100,9
36538600611252,52400,BID,5847400,100,9
36538600611252,52400,ASK,5855200,200,10
36538600611252,52400,BID,5847300,100,10
36540853018768,52500,ASK,5852300,100,1
36540853018768,52500,BID,5850000,77,1
36540853018768,52500,ASK,5852400,100,2
36540853018768,52500,BID,5848800,218,2
36540853018768,52500,ASK,5852800,100,3
36540853018768,52500,BID,5848400,18,3
36540853018768,52500,ASK,5853200,21,4
36540853018768,52500,BID,5848300,23,4
36540853018768,52500,ASK,5853300,21,5
36540853018768,52500,BID,5848200,23,5
36540853018768,52500,ASK,5853700,100,6
36540853018768,52500,BID,5847400,100,6
36540853018768,52500,ASK,5853800,18,7
36540853018768,52500,BID,5847300,100,7
36540853018768,52500,ASK,5854100,200,8
36540853018768,52500,BID,5847000,600,8
36540853018768,52500,ASK,5854200,18,9
36540853018768,52500,BID,5846400,100,9
36540853018768,52500,ASK,5854300,100,10
36540853018768,52500,BID,5845800,100,10
36549277413252,52600,ASK,5851700,1,1
36549277413252,52600,BID,5850300,18,1
36549277413252,52600,ASK,5852200,102,2
36549277413252,52600,BID,5850200,12,2
36549277413252,52600,ASK,5852400,400,3
36549277413252,52600,BID,5850000,77,3
36549277413252,52600,ASK,5852600,100,4
36549277413252,52600,BID,5849400,23,4
36549277413252,52600,ASK,5852800,100,5
36549277413252,52600,BID,5848800,18,5
36549277413252,52600,ASK,5853700,100,6
36549277413252,52600,BID,5848400,18,6
36549277413252,52600,ASK,5853800,39,7
36549277413252,52600,BID,5848300,23,7
36549277413252,52600,ASK,5854100,200,8
36549277413252,52600,BID,5848100,100,8
36549277413252,52600,ASK,5854200,18,9
36549277413252,52600,BID,5847500,100,9
36549277413252,52600,ASK,5854300,100,10
36549277413252,52600,BID,5847300,200,10
36555902452920,52700,ASK,5853700,100,1
36555902452920,52700,BID,5850000,100,1
36555902452920,52700,ASK,5853800,18,2
36555902452920,52700,BID,5849900,200,2
36555902452920,52700,ASK,5854100,221,3
36555902452920,52700,BID,5849800,8,3
36555902452920,52700,ASK,5854200,18,4
36555902452920,52700,BID,5849300,23,4
36555902452920,52700,ASK,5854300,100,5
36555902452920,52700,BID,5849200,19,5
36555902452920,52700,ASK,5854500,100,6
36555902452920,52700,BID,5848800,18,6
36555902452920,52700,ASK,5854600,100,7
36555902452920,52700,BID,5848400,18,7
36555902452920,52700,ASK,5854800,100,8
36555902452920,52700,BID,5848300,23,8
36555902452920,52700,ASK,5855000,70,9
36555902452920,52700,BID,5847700,200,9
36555902452920,52700,ASK,5855200,100,10
36555902452920,52700,BID,5847300,100,10
36556142240247,52800,ASK,5853700,100,1
36556142240247,52800,BID,5850500,22,1
36556142240247,52800,ASK,5854100,200,2
36556142240247,52800,BID,5850400,231,2
36556142240247,52800,ASK,5854200,218,3
36556142240247,52800,BID,5850300,8,3
36556142240247,52800,ASK,5854300,100,4
36556142240247,52800,BID,5850200,8,4
36556142240247,52800,ASK,5854500,100,5
36556142240247,52800,BID,5850100,100,5
36556142240247,52800,ASK,5854600,100,6
36556142240247,52800,BID,5850000,85,6
36556142240247,52800,ASK,5854800,100,7
36556142240247,52800,BID,5849800,8,7
36556142240247,52800,ASK,5854900,21,8
36556142240247,52800,BID,5849700,100,8
36556142240247,52800,ASK,5855000,91,9
36556142240247,52800,BID,5849600,19,9
36556142240247,52800,ASK,5855200,100,10
36556142240247,52800,BID,5849200,19,10
36558109485113,52900,ASK,5852900,100,1
36558109485113,52900,BID,5850000,96,1
36558109485113,52900,ASK,5853000,18,2
36558109485113,52900,BID,5849600,19,2
36558109485113,52900,ASK,5853300,118,3
36558109485113,52900,BID,5848300,100,3
36558109485113,52900,ASK,5853400,18,4
36558109485113,52900,BID,5847700,200,4
36558109485113,52900,ASK,5853500,18,5
36558109485113,52900,BID,5847300,100,5
36558109485113,52900,ASK,5853600,18,6
36558109485113,52900,BID,5847200,100,6
36558109485113,52900,ASK,5853700,119,7
36558109485113,52900,BID,5847100,100,7
36558109485113,52900,ASK,5854100,200,8
36558109485113,52900,BID,5847000,600,8
36558109485113,52900,ASK,5854200,200,9
36558109485113,52900,BID,5846400,100,9
36558109485113,52900,ASK,5854500,119,10
36558109485113,52900,BID,5846100,100,10
36559304268587,53000,ASK,5853000,100,1
36559304268587,53000,BID,5849200,49,1
36559304268587,53000,ASK,5853200,100,2
36559304268587,53000,BID,5849100,230,2
36559304268587,53000,ASK,5853700,23,3
36559304268587,53000,BID,5849000,208,3
36559304268587,53000,ASK,5854000,19,4
36559304268587,53000,BID,5848800,8,4
36559304268587,53000,ASK,5854100,200,5
36559304268587,53000,BID,5848600,19,5
36559304268587,53000,ASK,5854300,22,6
36559304268587,53000,BID,5848500,100,6
36559304268587,53000,ASK,5854500,100,7
36559304268587,53000,BID,5848300,100,7
36559304268587,53000,ASK,5855000,70,8
36559304268587,53000,BID,5847300,100,8
36559304268587,53000,ASK,5855200,100,9
36559304268587,53000,BID,5847000,600,9
36559304268587,53000,ASK,5855300,100,10
36559304268587,53000,BID,5846800,100,10
36561525331957,53100,ASK,5852700,100,1
36561525331957,53100,BID,5849600,8,1
36561525331957,53100,ASK,5852800,140,2
36561525331957,53100,BID,5849500,8,2
36561525331957,53100,ASK,5852900,133,3
36561525331957,53100,BID,5849200,108,3
36561525331957,53100,ASK,5853200,19,4
36561525331957,53100,BID,5849100,108,4
36561525331957,53100,ASK,5853600,19,5
36561525331957,53100,BID,5849000,8,5
36561525331957,53100,ASK,5853700,1,6
36561525331957,53100,BID,5848500,100,6
36561525331957,53100,ASK,5854100,200,7
36561525331957,53100,BID,5848300,100,7
36561525331957,53100,ASK,5854500,100,8
36561525331957,53100,BID,5847900,19,8
36561525331957,53100,ASK,5855000,70,9
36561525331957,53100,BID,5847700,22,9
36561525331957,53100,ASK,5855200,100,10
36561525331957,53100,BID,5847600,22,10
36566021053338,53200,ASK,5851700,222,1
36566021053338,53200,BID,5849200,8,1
36566021053338,53200,ASK,5851800,22,2
36566021053338,53200,BID,5849100,8,2
36566021053338,53200,ASK,5852200,200,3
36566021053338,53200,BID,5849000,8,3
36566021053338,53200,ASK,5852800,19,4
36566021053338,53200,BID,5848500,100,4
36566021053338,53200,ASK,5853100,100,5
36566021053338,53200,BID,5847900,19,5
36566021053338,53200,ASK,5853200,19,6
36566021053338,53200,BID,5847700,200,6
36566021053338,53200,ASK,5853600,100,7
36566021053338,53200,BID,5847300,100,7
36566021053338,53200,ASK,5853700,101,8
36566021053338,53200,BID,5847000,700,8
36566021053338,53200,ASK,5854100,200,9
36566021053338,53200,BID,5846700,22,9
36566021053338,53200,ASK,5854500,100,10
36566021053338,53200,BID,5846600,100,10
36574238853743,53300,ASK,5851600,100,1
36574238853743,53300,BID,5849000,100,1
36574238853743,53300,ASK,5851700,100,2
36574238853743,53300,BID,5848800,8,2
36574238853743,53300,ASK,5851800,22,3
36574238853743,53300,BID,5848700,8,3
36574238853743,53300,ASK,5852200,200,4
36574238853743,53300,BID,5848600,8,4
36574238853743,53300,ASK,5852600,22,5
36574238853743,53300,BID,5848500,8,5
36574238853743,53300,ASK,5852800,19,6
36574238853743,53300,BID,5848400,8,6
36574238853743,53300,ASK,5852900,100,7
36574238853743,53300,BID,5847900,19,7
36574238853743,53300,ASK,5853100,100,8
36574238853743,53300,BID,5847400,200,8
36574238853743,53300,ASK,5853200,19,9
36574238853743,53300,BID,5847300,122,9
36574238853743,53300,ASK,5853600,100,10
36574238853743,53300,BID,5847200,19,10
36581919737916,53400,ASK,5851600,5,1
36581919737916,53400,BID,5849700,100,1
36581919737916,53400,ASK,5852400,100,2
36581919737916,53400,BID,5849500,8,2
36581919737916,53400,ASK,5852700,300,3
36581919737916,53400,BID,5849400,8,3
36581919737916,53400,ASK,5852900,100,4
36581919737916,53400,BID,5849300,8,4
36581919737916,53400,ASK,5853000,22,5
36581919737916,53400,BID,5849200,8,5
36581919737916,53400,ASK,5853100,22,6
36581919737916,53400,BID,5849100,8,6
36581919737916,53400,ASK,5853300,100,7
36581919737916,53400,BID,5848700,22,7
36581919737916,53400,ASK,5853600,100,8
36581919737916,53400,BID,5848500,19,8
36581919737916,53400,ASK,5853700,101,9
36581919737916,53400,BID,5848300,100,9
36581919737916,53400,ASK,5853800,19,10
36581919737916,53400,BID,5848100,100,10
36586124650566,53500,ASK,5851600,5,1
36586124650566,53500,BID,5850100,100,1
36586124650566,53500,ASK,5851900,100,2
36586124650566,53500,BID,5848500,19,2
36586124650566,53500,ASK,5852100,22,3
36586124650566,53500,BID,5848100,200,3
36586124650566,53500,ASK,5852400,100,4
36586124650566,53500,BID,5847900,19,4
36586124650566,53500,ASK,5852700,200,5
36586124650566,53500,BID,5847800,22,5
36586124650566,53500,ASK,5852900,100,6
36586124650566,53500,BID,5847300,100,6
36586124650566,53500,ASK,5853300,122,7
36586124650566,53500,BID,5847100,100,7
36586124650566,53500,ASK,5853600,100,8
36586124650566,53500,BID,5847000,600,8
36586124650566,53500,ASK,5853700,101,9
36586124650566,53500,BID,5846700,100,9
36586124650566,53500,ASK,5853800,19,10
36586124650566,53500,BID,5846400,200,10
36591263636796,53600,ASK,5851400,18,1
36591263636796,53600,BID,5849700,108,1
36591263636796,53600,ASK,5851500,18,2
36591263636796,53600,BID,5848400,19,2
36591263636796,53600,ASK,5851600,23,3
36591263636796,53600,BID,5848300,100,3
36591263636796,53600,ASK,5852100,1,4
36591263636796,53600,BID,5848100,100,4
36591263636796,53600,ASK,5852400,200,5
36591263636796,53600,BID,5848000,22,5
36591263636796,53600,ASK,5852500,22,6
36591263636796,53600,BID,5847900,41,6
36591263636796,53600,ASK,5852800,22,7
36591263636796,53600,BID,5847300,100,7
36591263636796,53600,ASK,5852900,300,8
36591263636796,53600,BID,5847100,100,8
36591263636796,53600,ASK,5853300,100,9
36591263636796,53600,BID,5847000,600,9
36591263636796,53600,ASK,5853400,19,10
36591263636796,53600,BID,5846800,200,10
36592135355117,53700,ASK,5849800,242,1
36592135355117,53700,BID,5848300,100,1
36592135355117,53700,ASK,5851000,22,2
36592135355117,53700,BID,5848100,100,2
36592135355117,53700,ASK,5851200,100,3
36592135355117,53700,BID,5847000,600,3
36592135355117,53700,ASK,5851500,19,4
36592135355117,53700,BID,5846900,200,4
36592135355117,53700,ASK,5851600,5,5
36592135355117,53700,BID,5846400,100,5
36592135355117,53700,ASK,5851900,19,6
36592135355117,53700,BID,5846100,122,6
36592135355117,53700,ASK,5852000,100,7
36592135355117,53700,BID,5846000,200,7
36592135355117,53700,ASK,5852100,1,8
36592135355117,53700,BID,5845800,19,8
36592135355117,53700,ASK,5852400,100,9
36592135355117,53700,BID,5845400,19,9
36592135355117,53700,ASK,5852800,100,10
36592135355117,53700,BID,5845200,50,10
36593809261087,53800,ASK,5849800,242,1
36593809261087,53800,BID,5848300,108,1
36593809261087,53800,ASK,5851100,22,2
36593809261087,53800,BID,5848100,108,2
36593809261087,53800,ASK,5851200,100,3
36593809261087,53800,BID,5848000,260,3
36593809261087,53800,ASK,5851300,100,4
36593809261087,53800,BID,5847400,100,4
36593809261087,53800,ASK,5851600,5,5
36593809261087,53800,BID,5847000,600,5
36593809261087,53800,ASK,5851900,19,6
36593809261087,53800,BID,5846700,22,6
36593809261087,53800,ASK,5852000,100,7
36593809261087,53800,BID,5846600,19,7
36593809261087,53800,ASK,5852100,1,8
36593809261087,53800,BID,5846200,19,8
36593809261087,53800,ASK,5852400,100,9
36593809261087,53800,BID,5846100,100,9
36593809261087,53800,ASK,5852500,22,10
36593809261087,53800,BID,5846000,100,10
36594525819440,53900,ASK,5850800,106,1
36594525819440,53900,BID,5848100,100,1
36594525819440,53900,ASK,5851200,200,2
36594525819440,53900,BID,5848000,260,2
36594525819440,53900,ASK,5851300,22,3
36594525819440,53900,BID,5847400,200,3
36594525819440,53900,ASK,5851400,22,4
36594525819440,53900,BID,5847000,600,4
36594525819440,53900,ASK,5851600,5,5
36594525819440,53900,BID,5846700,22,5
36594525819440,53900,ASK,5852000,100,6
36594525819440,53900,BID,5846600,19,6
36594525819440,53900,ASK,5852100,1,7
36594525819440,53900,BID,5846200,19,7
36594525819440,53900,ASK,5852400,119,8
36594525819440,53900,BID,5846100,100,8
36594525819440,53900,ASK,5852800,100,9
36594525819440,53900,BID,5846000,100,9
36594525819440,53900,ASK,5852900,200,10
36594525819440,53900,BID,5845800,100,10
36594685408989,54000,ASK,5850800,6,1
36594685408989,54000,BID,5848100,100,1
36594685408989,54000,ASK,5851200,200,2
36594685408989,54000,BID,5848000,260,2
36594685408989,54000,ASK,5851300,22,3
36594685408989,54000,BID,5847400,200,3
36594685408989,54000,ASK,5851400,22,4
36594685408989,54000,BID,5847000,600,4
36594685408989,54000,ASK,5851500,100,5
36594685408989,54000,BID,5846700,22,5
36594685408989,54000,ASK,5851600,5,6
36594685408989,54000,BID,5846600,19,6
36594685408989,54000,ASK,5852000,100,7
36594685408989,54000,BID,5846200,19,7
36594685408989,54000,ASK,5852100,1,8
36594685408989,54000,BID,5846100,100,8
36594685408989,54000,ASK,5852400,119,9
36594685408989,54000,BID,5846000,100,9
36594685408989,54000,ASK,5852800,100,10
36594685408989,54000,BID,5845800,100,10
36594905154717,54100,ASK,5850800,6,1
36594905154717,54100,BID,5848100,100,1
36594905154717,54100,ASK,5851200,100,2
36594905154717,54100,BID,5848000,260,2
36594905154717,54100,ASK,5851300,22,3
36594905154717,54100,BID,5847400,200,3
36594905154717,54100,ASK,5851400,22,4
36594905154717,54100,BID,5847000,600,4
36594905154717,54100,ASK,5851500,100,5
36594905154717,54100,BID,5846700,22,5
36594905154717,54100,ASK,5851600,5,6
36594905154717,54100,BID,5846600,19,6
36594905154717,54100,ASK,5852000,200,7
36594905154717,54100,BID,5846200,19,7
36594905154717,54100,ASK,5852100,1,8
36594905154717,54100,BID,5846100,100,8
36594905154717,54100,ASK,5852400,119,9
36594905154717,54100,BID,5846000,100,9
36594905154717,54100,ASK,5852800,100,10
36594905154717,54100,BID,5845800,100,10
36598042333696,54200,ASK,5851600,37,1
36598042333696,54200,BID,5849900,100,1
36598042333696,54200,ASK,5852000,22,2
36598042333696,54200,BID,5848100,208,2
36598042333696,54200,ASK,5852100,1,3
36598042333696,54200,BID,5848000,387,3
36598042333696,54200,ASK,5852400,100,4
36598042333696,54200,BID,5847900,8,4
36598042333696,54200,ASK,5852600,19,5
36598042333696,54200,BID,5847600,22,5
36598042333696,54200,ASK,5852700,200,6
36598042333696,54200,BID,5847500,22,6
36598042333696,54200,ASK,5852900,200,7
36598042333696,54200,BID,5847400,19,7
36598042333696,54200,ASK,5853000,19,8
36598042333696,54200,BID,5847000,600,8
36598042333696,54200,ASK,5853200,100,9
36598042333696,54200,BID,5846100,100,9
36598042333696,54200,ASK,5853300,100,10
36598042333696,54200,BID,5846000,100,10
36603099191618,54300,ASK,5850800,82,1
36603099191618,54300,BID,5848200,108,1
36603099191618,54300,ASK,5850900,222,2
36603099191618,54300,BID,5848100,108,2
36603099191618,54300,ASK,5851200,100,3
36603099191618,54300,BID,5848000,368,3
36603099191618,54300,ASK,5851600,5,4
36603099191618,54300,BID,5847000,600,4
36603099191618,54300,ASK,5851800,19,5
36603099191618,54300,BID,5846100,100,5
36603099191618,54300,ASK,5852100,1,6
36603099191618,54300,BID,5846000,166,6
36603099191618,54300,ASK,5852200,19,7
36603099191618,54300,BID,5845800,100,7
36603099191618,54300,ASK,5852400,100,8
36603099191618,54300,BID,5845200,50,8
36603099191618,54300,ASK,5852800,1,9
36603099191618,54300,BID,5845000,200,9
36603099191618,54300,ASK,5852900,200,10
36603099191618,54300,BID,5844800,100,10
36613734592273,54400,ASK,5849200,2,1
36613734592273,54400,BID,5848000,260,1
36613734592273,54400,ASK,5849500,100,2
36613734592273,54400,BID,5847000,600,2
36613734592273,54400,ASK,5850500,22,3
36613734592273,54400,BID,5846100,100,3
36613734592273,54400,ASK,5850600,100,4
36613734592273,54400,BID,5846000,44,4
36613734592273,54400,ASK,5850800,50,5
36613734592273,54400,BID,5845500,22,5
36613734592273,54400,ASK,5851000,100,6
36613734592273,54400,BID,5845400,100,6
36613734592273,54400,ASK,5851300,19,7
36613734592273,54400,BID,5845200,150,7
36613734592273,54400,ASK,5851600,5,8
36613734592273,54400,BID,5845000,200,8
36613734592273,54400,ASK,5851800,219,9
36613734592273,54400,BID,5844400,20,9
36613734592273,54400,ASK,5851900,100,10
36613734592273,54400,BID,5844300,100,10
36618519716735,54500,ASK,5848700,118,1
36618519716735,54500,BID,5846200,200,1
36618519716735,54500,ASK,5848800,10,2
36618519716735,54500,BID,5846100,100,2
36618519716735,54500,ASK,5848900,22,3
36618519716735,54500,BID,5846000,25,3
36618519716735,54500,ASK,5849000,200,4
36618519716735,54500,BID,5845300,100,4
36618519716735,54500,ASK,5849100,18,5
36618519716735,54500,BID,5845200,50,5
36618519716735,54500,ASK,5849200,2,6
36618519716735,54500,BID,5845000,200,6
36618519716735,54500,ASK,5849400,200,7
36618519716735,54500,BID,5844800,19,7
36618519716735,54500,ASK,5849500,100,8
36618519716735,54500,BID,5844700,100,8
36618519716735,54500,ASK,5850000,100,9
36618519716735,54500,BID,5844400,20,9
36618519716735,54500,ASK,5850300,22,10
36618519716735,54500,BID,5844000,100,10
36625457254985,54600,ASK,5848100,100,1
36625457254985,54600,BID,5845300,108,1
36625457254985,54600,ASK,5848400,22,2
36625457254985,54600,BID,5845200,58,2
36625457254985,54600,ASK,5848600,200,3
36625457254985,54600,BID,5845100,8,3
36625457254985,54600,ASK,5849100,200,4
36625457254985,54600,BID,5845000,200,4
36625457254985,54600,ASK,5849200,2,5
36625457254985,54600,BID,5844800,19,5
36625457254985,54600,ASK,5849400,200,6
36625457254985,54600,BID,5844500,22,6
36625457254985,54600,ASK,5849600,19,7
36625457254985,54600,BID,5844400,42,7
36625457254985,54600,ASK,5850000,119,8
36625457254985,54600,BID,5843900,100,8
36625457254985,54600,ASK,5850800,50,9
36625457254985,54600,BID,5843400,100,9
36625457254985,54600,ASK,5850900,200,10
36625457254985,54600,BID,5843100,1200,10
36635371527151,54700,ASK,5849300,32,1
36635371527151,54700,BID,5845600,130,1
36635371527151,54700,ASK,5849400,100,2
36635371527151,54700,BID,5845500,8,2
36635371527151,54700,ASK,5850000,19,3
36635371527151,54700,BID,5845400,8,3
36635371527151,54700,ASK,5850800,50,4
36635371527151,54700,BID,5845300,8,4
36635371527151,54700,ASK,5850900,200,5
36635371527151,54700,BID,5845200,77,5
36635371527151,54700,ASK,5851000,100,6
36635371527151,54700,BID,5845100,8,6
36635371527151,54700,ASK,5851600,5,7
36635371527151,54700,BID,5845000,300,7
36635371527151,54700,ASK,5851800,200,8
36635371527151,54700,BID,5844900,22,8
36635371527151,54700,ASK,5851900,100,9
36635371527151,54700,BID,5844800,19,9
36635371527151,54700,ASK,5852000,100,10
36635371527151,54700,BID,5844400,1420,10
36649018305469,54800,ASK,5850800,72,1
36649018305469,54800,BID,5848200,207,1
36649018305469,54800,ASK,5850900,22,2
36649018305469,54800,BID,5848100,7,2
36649018305469,54800,ASK,5851000,100,3
36649018305469,54800,BID,5848000,17,3
36649018305469,54800,ASK,5851300,100,4
36649018305469,54800,BID,5847700,208,4
36649018305469,54800,ASK,5851600,24,5
36649018305469,54800,BID,5847600,8,5
36649018305469,54800,ASK,5851800,200,6
36649018305469,54800,BID,5846900,100,6
36649018305469,54800,ASK,5851900,100,7
36649018305469,54800,BID,5846800,19,7
36649018305469,54800,ASK,5852400,100,8
36649018305469,54800,BID,5846600,22,8
36649018305469,54800,ASK,5852800,101,9
36649018305469,54800,BID,5846400,19,9
36649018305469,54800,ASK,5852900,100,10
36649018305469,54800,BID,5846000,100,10
36659855310380,54900,ASK,5851000,100,1
36659855310380,54900,BID,5848900,107,1
36659855310380,54900,ASK,5851600,5,2
36659855310380,54900,BID,5848800,107,2
36659855310380,54900,ASK,5852100,200,3
36659855310380,54900,BID,5848700,7,3
36659855310380,54900,ASK,5852500,1500,4
36659855310380,54900,BID,5848600,7,4
36659855310380,54900,ASK,5852800,101,5
36659855310380,54900,BID,5848500,7,5
36659855310380,54900,ASK,5852900,122,6
36659855310380,54900,BID,5848400,7,6
36659855310380,54900,ASK,5853100,119,7
36659855310380,54900,BID,5848300,7,7
36659855310380,54900,ASK,5853300,100,8
36659855310380,54900,BID,5848200,100,8
36659855310380,54900,ASK,5853700,100,9
36659855310380,54900,BID,5848100,19,9
36659855310380,54900,ASK,5854000,100,10
36659855310380,54900,BID,5848000,10,10
36670959859068,55000,ASK,5851500,50,1
36670959859068,55000,BID,5849800,107,1
